disease_id;disease_name;1_2018-02-01;2_2018-02-15;3_2018-03-01;4_2018-03-15;5_2018-04-01;6_2018-04-15;7_2018-05-01;8_2018-05-15;9_2018-06-01;10_2018-06-15;11_2018-07-01;12_2018-07-15;13_2018-08-01;14_2018-08-15;15_2018-09-01;16_2018-09-15;17_2018-10-01;18_2018-10-15;19_2018-11-01;20_2018-11-15;21_2018-12-01;22_2018-12-15;23_2019-01-01;24_2019-01-15;25_2019-02-01;26_2019-02-15;27_2019-03-01;28_2019-03-15;29_2019-04-01;30_2019-04-15;31_2019-05-01;32_2019-05-15;33_2019-06-01;34_2019-06-15;35_2019-07-01;36_2019-07-15;complete
DIS007422;Ptosis (eyelid);28117;28117;28117;28117;28129;28129;28129;28129;28129;28129;28129;28129;28129;28129;28129;28129;28129;28129;28127;28127;28151;28151;28151;28151;28151;28151;28151;28151;28151;28144;28144;28177;28177;28177;28167;28167;0
DIS007749;Protein losing enteropathy;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15160;15229;15229;15229;15229;15229;15229;15229;15229;15229;15229;15229;15229;15229;0
DIS003491;Osgood–Schlatter disease;21388;21388;21500;21500;21499;21499;21499;21499;21499;21499;21499;21499;21499;21499;21499;21806;21806;21806;21806;21806;21807;21807;21807;21807;22700;22700;22700;23052;22881;22881;22881;22881;22881;22881;22881;22897;0
DIS001449;Witch's broom;3900;3900;3900;3900;3590;3590;3590;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3569;3571;3586;3586;3586;3642;3649;3593;3593;3593;3593;3593;3593;0
DIS004256;Headache;79159;79149;79279;79279;79271;79271;79284;79284;79284;79284;79284;79284;79284;79284;78407;78407;78407;78407;78407;78407;78409;78409;78409;78409;78409;78691;78691;78691;78691;78691;78691;78691;78691;78691;78578;78578;0
DIS006956;Fifth disease;16276;16276;16276;16276;16276;16281;16281;16281;15985;15993;15993;15993;15993;15993;15993;15985;15985;15985;15985;15985;15985;15985;15985;15985;15985;15985;15985;15924;15924;15924;15924;15924;15924;15924;15924;15924;0
DIS005013;Spondylolysis;21834;21834;21841;21841;21841;21841;21841;21841;21841;21841;21777;21777;21779;21779;21779;21777;21777;21777;21777;21731;21731;21731;21731;21731;21731;21731;21731;21731;22930;22930;22979;22979;22979;22979;21779;21779;0
DIS004875;Carcinoid;21524;21524;21524;21524;21550;21550;21550;21550;21869;21869;21869;21868;21868;21868;21868;21868;21868;21868;21868;21868;21843;21843;21843;21843;21843;21843;21843;21843;21843;21843;21843;21843;21845;21845;21845;21873;0
DIS005891;Atypical trigeminal neuralgia;14471;14722;14722;14722;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14723;14750;14750;14750;14750;14750;14750;14750;14750;14750;14750;14750;14750;14750;14750;0
DIS006059;POEMS syndrome;25250;25250;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25466;25480;25480;25480;25490;25490;25490;25490;25490;25490;25490;25490;25490;25490;25490;0
DIS006238;Retinoblastoma;28876;28876;29216;29216;29216;29217;29217;29518;29531;29555;29555;29555;29555;29555;29582;29582;29582;29582;29582;29582;29582;29612;29612;29612;29612;29609;29609;29609;29651;29651;29451;29451;29451;29451;29451;29478;0
DIS005763;Delirium tremens;24994;24994;24994;24994;24994;24994;24994;25117;25117;25147;25147;25147;25147;25147;25147;25147;25147;25134;25147;25147;25147;25147;25147;25147;25147;25149;25149;25149;25118;25118;25118;25118;25118;25118;25138;25546;0
DIS006299;Sick sinus syndrome;13338;13338;13338;13338;13338;13338;13338;13338;13338;13338;13338;13338;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13577;13568;13568;13568;13568;0
DIS003555;Fibrodysplasia ossificans progressiva;15331;15944;15851;15849;15849;15849;15849;15862;15862;15862;15847;15847;15876;15876;15876;15876;15876;16062;16062;16062;16062;16081;16081;16827;16826;16826;16826;17609;17604;18192;18192;18147;18147;18405;18405;18405;0
DIS008235;Minor depressive disorder;0;0;0;0;10195;10195;10195;10195;10221;10234;10234;10369;10369;10369;10369;10369;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10234;10236;10236;10236;4
DIS005806;Bilateral frontoparietal polymicrogyria;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;17786;27946;27946;27946;27946;27946;27946;27946;27946;27946;0
DIS008194;Nevus flammeus nuchae;0;0;0;0;16346;16346;16346;16346;16399;16399;16399;16399;16399;16399;16399;16399;16399;16399;16399;16399;16421;16421;16421;16421;16421;16421;16421;16421;16421;16421;16411;16411;16432;16432;16432;16432;4
DIS005954;Neonatal withdrawal;24344;24090;24090;24094;24094;24120;24120;24120;24120;24120;24120;24120;24279;24279;24279;24279;24279;24279;24279;24279;24279;24279;24602;24602;24591;24591;24619;24619;24619;24619;24619;25256;25049;24743;24711;24711;0
DIS010752;ZAP70 deficiency;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10284;10284;10284;10284;0;10284;10284;10284;10284;10284;10284;10284;25
DIS007180;Keutel syndrome;13774;14024;14024;14024;14024;14024;14024;14024;14024;14024;14009;14009;14010;14010;14010;14010;14010;14010;14010;14010;14010;14155;14155;14155;14154;14154;14154;14154;14154;14154;14154;14154;14154;14154;14154;14154;0
DIS002152;Perianal hematoma;2027;2027;2027;2394;2437;2437;2437;2441;2441;2441;2441;2441;2545;2545;2545;2545;2545;2545;2547;2516;2546;2546;2546;2546;2546;2555;2555;2555;2555;2555;2555;2555;2555;2555;2665;2665;0
DIS003424;Uterine septum;8520;8520;8520;8497;8497;8497;8497;8497;8497;8497;8497;8497;8519;8519;8519;8519;8519;8519;8519;8519;8519;8519;8519;8519;8579;8579;7613;7613;7613;7613;7613;7613;7613;7613;7613;7613;0
DIS005330;Marshall syndrome;0;0;0;0;0;0;0;0;0;0;0;0;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9439;9656;9656;12
DIS003452;Paraphilia;36101;36101;36102;36102;36102;36102;36080;36080;36080;36080;36080;40753;40753;40753;41115;41222;41230;41230;41230;41230;41230;41230;41230;41230;41197;41197;41197;41222;41800;41800;41800;41794;41942;41862;41805;41805;0
DIS006494;Hyponatremia;27051;27051;27051;27051;27025;27025;27040;27050;27344;27344;27344;27667;27667;27667;27667;27671;27781;27795;27795;27786;27786;27786;27786;27788;27788;29378;29378;29357;29801;29754;29914;29914;29881;29881;29881;29881;0
DIS001606;Skin infection;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250;4271;4271;4271;4288;4288;4288;4288;4288;4288;4288;0
DIS006388;Athlete's foot;47758;47758;47758;47758;47758;47758;47825;47819;47819;47821;47843;47848;47903;47903;47903;47903;47903;47903;47903;47902;47898;47898;47898;47898;47898;47898;47898;47898;47898;47909;47909;47909;47909;47909;47892;47837;0
DIS005990;Cervical polyp;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10077;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10269;10366;10366;0
DIS011009;Exploding head syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11922;11922;11929;11929;11929;11941;11941;11941;11941;11941;12587;12589;24
DIS001247;Granulomatous mastitis;13513;13513;13513;13513;13513;13513;13513;13513;13513;14983;14983;14983;14983;14983;14983;14983;14983;14983;14983;14983;14983;14983;14983;14983;14983;14880;14880;14880;14880;14880;14457;14457;14457;14457;14542;14542;0
DIS003721;Subependymal giant cell astrocytoma;7819;7819;7819;7819;7819;7819;7819;7819;7819;7819;7819;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7929;7939;0
DIS010842;Septic thrombophlebitis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1272;1272;1272;1272;0;1272;1272;1272;1272;1272;1272;1272;25
DIS011024;Fryns-Aftimos syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7608;7608;7608;7608;0;7608;7608;7699;7699;7699;7699;7699;25
DIS007809;Accessory breast;0;0;0;0;0;0;0;0;2344;2436;2436;2436;2436;2436;2436;2436;2436;2436;2436;2436;2490;2490;2490;2490;2490;2490;2490;2490;2490;2490;2533;2546;2824;2824;2824;2824;8
DIS007908;Sacrococcygeal teratoma;33833;33833;33833;33830;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33829;33864;33864;33879;0
DIS006796;Chylomicron retention disease;0;0;0;0;0;0;0;0;0;0;0;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;9021;11
DIS007364;Hypothyroidism;62860;62860;68014;68014;67273;67286;67286;67945;67945;67945;67945;67945;67945;67945;67944;67942;67806;67806;67806;67645;67645;68127;68153;68153;68181;68181;68194;68181;68181;68181;68181;68181;68665;68665;68652;68647;0
DIS003375;Diabetes insipidus;41040;41040;41042;41042;41042;41040;41040;41326;41339;41339;41339;41339;41339;41339;41339;41339;41339;41339;41446;41446;41446;41453;41561;41603;41627;41627;41621;41621;41650;41650;41650;41650;41955;41955;41927;42039;0
DIS000801;Pestalotiopsis palmarum;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;6154;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;5971;0
DIS006606;Generalized pustular psoriasis;12838;13579;13579;13705;13705;13774;13774;13774;13774;13774;13774;13990;13978;13978;13978;13978;13978;13981;13981;13981;13981;13981;13981;13981;13981;13981;13981;13981;13981;13994;13994;13994;13994;13994;13994;13994;0
DIS005749;Placental insufficiency;24116;24116;24116;24116;24116;24116;24116;24116;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24327;24361;24361;24361;24361;24361;24361;24361;24361;24361;24361;24361;0
DIS002774;Chronic eosinophilic leukemia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6666;6666;6666;6666;6666;6666;6666;6666;6666;27
DIS001854;Head and lateral line erosion;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4603;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;4604;0
DIS007121;Progressive muscular atrophy;19062;19062;19062;19062;19062;19063;19063;19063;19095;19095;19095;19095;19095;19095;19095;19095;19095;19095;19095;19095;19095;19095;19074;19074;19074;19074;19174;19174;19174;19174;19174;19174;19131;19131;19131;19131;0
DIS007846;Splenic injury;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5293;5606;5606;5606;5606;5606;5632;5632;7796;7796;7796;7796;7796;7796;7796;7796;7796;7796;0
DIS004293;Bicuspid aortic valve;16439;16439;16439;16459;16459;16459;16459;16460;16460;16926;16926;16814;16826;16826;16826;16826;16826;16826;16824;16825;16825;17016;17903;17903;17924;17924;17925;17925;17925;17932;17932;17932;18077;18077;18077;18077;0
DIS000004;Otic polyp;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4199;4198;4198;4363;4363;4363;4363;4363;4363;4363;4363;4363;4363;4363;0
DIS007960;Sleep deprivation;57668;57668;57668;57961;58718;58718;60637;65170;65170;65170;65170;66607;67329;67946;68166;67807;66806;66846;66846;66846;66846;67265;67265;67267;68222;68508;68448;68448;67671;67631;67407;67417;67446;67395;68461;68461;0
DIS003787;Precocious puberty;31941;31941;32231;32231;32231;32231;32224;32237;32263;32276;32276;32276;32276;32276;32276;32255;32255;32255;32255;32255;32255;32255;32237;32342;32220;32220;32220;32220;32220;32251;32708;32319;32319;32319;32090;32091;0
DIS005249;Salla disease;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7212;7212;7212;7252;7252;7252;7252;29
DIS005088;Pseudohypoparathyroidism;0;0;25354;25354;25354;25354;25353;25427;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25460;25569;25570;25570;25570;25846;26675;26782;26782;26782;26782;2
DIS004096;Congenital dyserythropoietic anemia;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21358;21306;21306;21306;21306;21306;21306;21306;21306;21306;21306;21306;0
DIS001064;Venezuelan hemorrhagic fever;0;0;0;0;0;0;0;0;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14245;14249;14309;14917;14917;14917;14917;14917;14917;14917;14916;14916;8
DIS010758;Facial onset sensory and motor neuropathy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3180;3180;3180;3180;0;3206;3206;3206;3206;3206;3255;3255;25
DIS006730;Rabson–Mendenhall syndrome;24852;24852;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25077;25090;25090;25090;25090;25090;25090;25090;0
DIS010539;Granulomatous–lymphocytic interstitial lung disease;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6308;6308;6308;6319;0;6319;6319;6319;6319;6319;6319;6319;25
DIS006656;Pancreatic cancer;91070;91070;91128;91141;91124;91124;91124;91124;91124;91124;91209;91206;91206;91205;91188;91107;91202;91199;91199;91191;91191;91191;91191;91191;91311;91493;91493;91492;91488;90461;90453;88819;88819;88819;88819;88653;0
DIS007540;Hemosiderosis;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8635;8753;8755;8755;8755;8755;8769;8768;8768;8768;8768;0
DIS005880;Gitelman syndrome;15560;16387;16387;16780;16780;16780;16780;17257;17269;17269;17269;17269;17269;17269;17269;17269;17269;17269;17269;17269;17269;17269;17246;17246;17246;17246;17246;17246;17246;17246;17246;17246;17256;17256;17256;17256;0
DIS004653;Adjustment disorder;28643;28643;28643;28545;28545;28545;28545;28546;28546;28546;28546;28822;28525;28525;28525;28525;28525;28525;28525;28542;28542;28542;28542;28542;28550;28551;28551;28551;28551;28551;28551;28160;28270;28270;28270;28270;0
DIS003651;Eye neoplasm;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9609;9630;9630;9630;9630;9630;9629;9629;9629;9629;9629;9629;9556;9556;9556;9423;9423;0
DIS003560;Pyometra;13526;13526;13526;13526;13526;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13616;13974;13974;13974;13974;13987;13987;13987;13987;13987;13987;13987;0
DIS007425;Systemic lupus erythematosus;101655;101655;101655;101655;101641;101641;101641;101641;101651;101673;101685;101685;101685;101685;101226;101226;101226;101223;101223;101623;101717;102578;102578;98526;98526;98526;98526;98541;98643;99426;99426;99673;99673;99673;100440;100120;0
DIS007668;Seborrhoeic dermatitis;37195;37195;37152;37152;37152;37152;37152;37152;37087;37087;38222;38240;38240;38497;38497;38495;38495;38495;38495;38495;38494;38494;38494;38494;38494;38494;38494;38029;38029;36799;36799;37171;37171;37171;37171;37171;0
DIS007693;Alveolar capillary dysplasia;14646;14767;16353;17340;17340;17340;17340;17353;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17366;17282;17282;17282;17373;17373;17373;17486;17455;17455;17455;17363;0
DIS006013;Tuberculosis;96894;96900;97017;97322;98349;98743;98743;98754;98754;98754;98754;99202;99277;99277;99277;99309;99411;99711;99872;99870;99865;99865;99752;99799;99916;99838;99975;99975;100379;100379;100400;100401;101368;101290;101290;101290;0
DIS008403;Elastofibroma dorsi;0;0;0;0;5523;5523;5523;5523;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5639;5612;5612;5612;5612;5612;5612;4
DIS006107;Folie à deux;0;0;0;0;0;0;0;0;20975;20975;20988;21765;22087;22087;22087;22087;22087;22087;22061;22061;22061;22061;22090;22090;22314;22517;22840;22840;22840;22840;22840;22840;22840;22790;22790;22790;8
DIS007917;Color blindness;92175;92215;92165;92185;92185;92185;92158;92345;92328;92439;92446;92442;91798;91688;91688;91688;91688;91874;91873;91895;91961;91939;91939;92404;92379;92379;91944;91979;91979;91979;91979;92844;92844;92861;92861;92861;0
DIS000252;Gender disparities in health;57144;57144;57144;57144;57432;57432;57432;57432;57459;57459;57459;57356;57356;57355;57355;57804;57804;57804;57804;57804;57803;61769;62332;62341;62341;62369;63000;63007;63007;63007;63007;63007;63007;62785;62785;62785;0
DIS003623;Long-chain 3-hydroxyacyl-coenzyme A dehydrogenase deficiency;12281;12281;12281;12281;12281;12281;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12506;12426;12418;12418;12418;12418;12418;12418;12418;0
DIS003554;Burn;51144;51617;51614;51649;51678;51678;51678;51678;51678;51678;51678;51678;51678;51678;51740;51740;51743;51743;51743;51763;51836;51836;51872;52118;52036;52428;52337;52337;52337;52337;52337;52353;52692;52720;53095;53095;0
DIS008639;acute chest syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11588;11588;11588;11588;0;11588;11588;11588;11588;11592;11592;11592;25
DIS002002;Acinar cell carcinoma of the pancreas;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2376;2522;2522;2522;2522;2522;2522;2522;2522;2522;2522;2522;0
DIS007964;Aneurysm of sinus of Valsalva;4426;4426;4426;4426;4426;4426;4426;4426;4426;4770;4770;4770;4770;4770;4770;4770;4770;4770;4770;4770;4770;5869;5869;5869;5869;5783;5783;5783;5762;5762;5762;5762;5762;5762;5762;5762;0
DIS004560;Glucocorticoid remediable aldosteronism;21714;21714;21714;21714;21714;21714;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21869;21878;21878;21878;21878;21878;21878;21825;0
DIS010532;Inflammatory papillary hyperplasia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27705;33460;33535;33535;0;32600;32600;32600;32600;32600;32566;32566;25
DIS007181;Receptive aphasia;27637;27725;27725;28032;28045;28045;28045;28012;28012;28012;28012;28037;28037;28037;28037;28037;28037;28037;28037;28037;28037;28038;28038;28038;28039;28039;28168;28168;28168;28168;28168;28168;28168;28168;28168;28168;0
DIS011054;Blepharophimosis, ptosis, epicanthus inversus syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2278;2278;2278;2278;0;2278;2278;2278;2278;2278;2278;2278;25
DIS008195;Cetacean stranding;0;0;0;0;22194;22194;22164;22259;22340;22340;22340;22340;22324;22324;22322;22322;22330;22330;22330;22330;22787;22789;22789;22789;22789;22789;22789;22789;22789;22789;22789;22789;22780;22780;24481;24480;4
DIS005807;Hydrosalpinx;16551;16551;16551;16551;16551;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16550;16616;16616;16616;16616;16677;16677;16677;16677;16677;16677;16677;16677;16677;16677;0
DIS004874;Klippel–Trénaunay syndrome;14055;14142;14142;14159;14159;14159;14402;14402;14443;14712;14712;14712;14712;14712;14712;14712;14712;14712;14712;14712;14746;14746;14746;14746;14746;14746;14746;14762;14762;14762;14800;14800;14800;14800;14800;14800;0
DIS000268;Sialadenitis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48826;51489;51489;51488;51488;51465;51467;51459;51459;51459;51459;51459;24
DIS005012;Complement deficiency;18473;18473;18473;18473;18473;18473;18473;18485;18485;18485;18485;18485;18485;18485;18485;18485;18485;18485;18485;18485;18432;18432;18432;18490;18491;18491;18491;18491;18491;18491;18491;18491;18491;18491;18491;18491;0
DIS000232;Larsen syndrome;20491;20697;20697;20697;20703;20703;20703;20703;20703;20703;20703;20703;20703;20703;20703;20703;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;20704;0
DIS004257;Alcoholic polyneuropathy;27034;27034;27034;27034;27032;27032;27032;27032;27032;27032;27032;27032;27032;27032;27032;27032;27032;27032;27033;27033;27033;27033;27033;27033;27033;27415;27415;27452;27452;27452;27452;27452;27452;27452;27452;27452;0
DIS006957;Familial Mediterranean fever;13238;13238;13238;13235;13235;13757;13757;13757;14228;14228;14228;14228;14228;14255;14255;14255;14255;14407;14407;14407;14255;14255;14255;14255;14563;14518;15137;15137;15406;15406;15442;15442;15442;15442;16045;16075;0
DIS003244;Ranula;24045;24045;24045;24088;24088;24109;24109;24109;24109;24109;24147;24147;24147;24151;24151;24151;24151;24151;24151;24151;24151;24151;24151;24151;24151;24151;24394;24394;24394;24394;24407;24407;24407;24407;24407;24407;0
DIS004434;Patent ductus arteriosus;12797;12797;12797;12797;12780;13441;13441;13441;13441;13444;13444;13444;13444;13444;14034;14034;14034;14034;14034;14034;14087;14087;14087;14087;14087;14087;14087;14087;14086;14099;14099;13708;13476;13476;13839;13839;0
DIS006513;Enterocolitis;18962;18962;18962;19152;19152;19152;19152;19152;19152;19152;19152;19117;19117;19117;19117;19117;19117;19117;19270;19270;19270;19270;19270;19270;19270;19270;19270;19270;19270;19270;19270;19270;19279;19279;19279;19279;0
DIS010347;Lethal white syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29084;29084;29084;29084;29084;29084;29069;29069;29069;29069;29069;29069;24
DIS003508;Insomnia;95958;97324;97404;97404;97375;97375;97375;97375;97989;97960;97968;97969;97969;97965;98025;97922;97922;98764;98980;98998;98998;98998;98834;98414;98414;98503;98460;98460;98459;98459;98821;99284;99284;102048;103911;103912;0
DIS005762;Rubinstein–Taybi syndrome;0;0;0;0;0;0;0;0;18366;18366;18366;18427;18427;18427;18427;18427;18427;18427;18427;18427;18427;18427;18427;18427;18427;18427;18431;18431;18431;18431;18401;18401;18401;18401;18408;18408;8
DIS006298;Paraproteinemia;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
DIS000733;Post herniorraphy pain syndrome;14015;14015;14015;14015;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14207;14161;14161;14161;14161;14161;14161;14161;14161;14161;14161;14161;14161;14161;14199;14199;0
DIS007365;Complex partial status epilepticus;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4680;4811;4811;4811;4811;4811;4811;4811;4811;4811;4811;0
DIS003930;Pyruvate dehydrogenase deficiency;11525;11525;11525;11525;11773;11773;11773;11773;11773;11773;11773;11773;11773;11773;11773;11854;11854;11854;11854;11854;11854;11854;11854;11854;11854;11854;11854;11854;11854;11810;11810;11810;11810;11810;11810;11810;0
DIS006591;Iodine deficiency;44702;44702;44702;44702;44702;44703;44703;44703;44703;44703;44675;44675;44675;44296;44455;44456;44483;44471;44487;44487;44487;44487;44487;44487;44487;44487;44573;44573;44703;44703;44439;44439;44436;44436;44436;44436;0
DIS007847;Methylmalonic acidemia;25759;26117;26117;26117;26117;26117;26117;26117;26130;26130;26130;26130;26130;26130;26130;26130;26130;26130;26173;26173;26173;26173;26173;26173;26173;26173;26173;26173;26173;26243;26197;26197;26197;26197;26197;26197;0
DIS008345;Poor ovarian reserve;0;0;0;0;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32564;32565;32565;32565;32565;31523;31523;31619;31619;31619;31619;31619;31619;31619;31620;4
DIS002162;Postorgasmic illness syndrome;37011;37011;37079;37079;37885;37886;37886;37886;38226;38257;38257;38293;38293;38293;38293;38293;38299;38299;38299;38299;38299;38299;38299;38299;38348;38604;38604;38714;38724;38724;38724;38724;38724;38724;38724;38724;0
DIS006495;Hemolytic disease of the newborn (anti-Rhc);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26645;26645;26645;26658;26660;26660;26660;26660;26743;26719;26
DIS001005;Steroid rosacea;2441;2441;2441;2441;2441;2441;2441;2441;2441;2441;2441;2456;2456;2456;2456;2456;2456;2456;2456;2478;2478;2478;2478;2478;2478;2478;2644;2748;2748;2748;2748;2748;2748;2582;2582;2582;0
DIS003453;Walker–Warburg syndrome;7545;7545;7789;7789;7789;7951;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8057;8020;8020;8020;8020;8020;8021;8021;8021;8021;8021;8021;8021;8021;0
DIS003425;Cryoglobulinemia;23470;23470;23625;23625;23625;23620;23620;23620;23620;23620;23614;23627;23627;23791;23791;23791;23791;23791;23791;23791;23791;23791;23791;23791;23791;23792;23838;23838;23838;23838;23838;23847;23847;23847;23847;23847;0
DIS003577;Radial neuropathy;22768;22768;22768;22781;22781;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22876;22896;22896;22896;22896;22897;22897;22897;22897;22897;22897;22897;22897;22897;0
DIS009940;Constipation in children;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10058;10058;10371;10371;0;10371;10371;10371;10371;10371;10371;10371;25
DIS011008;McGillivray syndrome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11347;11347;11347;11347;0;11347;11347;11347;11347;11347;11347;11347;25
DIS006389;Myoclonus;35197;35197;35197;35197;35197;35197;35197;35197;35197;35197;35197;35197;35197;35265;35265;35265;35265;35265;35265;35265;35238;35238;35238;35234;35234;35234;35234;35240;35154;35235;35235;35235;35244;35244;35244;35244;0
DIS005388;Brain herniation;27170;27170;27170;27170;27170;27170;27170;27914;27914;27914;27906;27906;27906;27906;27906;27906;27906;27906;27906;28248;28248;28248;28248;28248;28248;28248;28248;28248;28248;28248;28248;28248;28246;28245;28245;28245;0
DIS003443;Maroteaux–Lamy syndrome;3550;3550;3550;3840;3840;3840;3840;3877;3877;3877;3877;3877;3877;3877;3877;3877;3877;3877;3797;3797;3797;3797;3797;3695;3696;3696;3696;3696;3696;3696;3674;3674;3674;3674;8495;8564;0
