disease_id	name	url	code_id	name
DIS005541	Slipped capital femoral epiphysis	http://en.wikipedia.org/wiki/Slipped_capital_femoral_epiphysis	972	MedlinePlus
DIS005542	Periodic limb movement disorder	http://en.wikipedia.org/wiki/Periodic_limb_movement_disorder	327.51	IDC-9
DIS005542	Periodic limb movement disorder	http://en.wikipedia.org/wiki/Periodic_limb_movement_disorder	D009207	MeSH
DIS005542	Periodic limb movement disorder	http://en.wikipedia.org/wiki/Periodic_limb_movement_disorder	G47.8	IDC-10
DIS005543	Radiculopathy	http://en.wikipedia.org/wiki/Radiculopathy	29522	DiseasesDB
DIS005543	Radiculopathy	http://en.wikipedia.org/wiki/Radiculopathy	723.4	IDC-9
DIS005543	Radiculopathy	http://en.wikipedia.org/wiki/Radiculopathy	724.4	IDC-9
DIS005543	Radiculopathy	http://en.wikipedia.org/wiki/Radiculopathy	729.2	IDC-9
DIS005543	Radiculopathy	http://en.wikipedia.org/wiki/Radiculopathy	D011843	MeSH
DIS005543	Radiculopathy	http://en.wikipedia.org/wiki/Radiculopathy	G54,M54.1	IDC-10
DIS005544	Hereditary diffuse leukoencephalopathy with spheroids	http://en.wikipedia.org/wiki/Hereditary_diffuse_leukoencephalopathy_with_spheroids	221820	OMIM
DIS005544	Hereditary diffuse leukoencephalopathy with spheroids	http://en.wikipedia.org/wiki/Hereditary_diffuse_leukoencephalopathy_with_spheroids	E75.2	IDC-10
DIS005545	Tricho–rhino–phalangeal syndrome	http://en.wikipedia.org/wiki/Tricho–rhino–phalangeal_syndrome	190350	OMIM
DIS005546	Disseminated intravascular coagulation	http://en.wikipedia.org/wiki/Disseminated_intravascular_coagulation	286.6	IDC-9
DIS005546	Disseminated intravascular coagulation	http://en.wikipedia.org/wiki/Disseminated_intravascular_coagulation	573	MedlinePlus
DIS005546	Disseminated intravascular coagulation	http://en.wikipedia.org/wiki/Disseminated_intravascular_coagulation	577	eMedicine
DIS005546	Disseminated intravascular coagulation	http://en.wikipedia.org/wiki/Disseminated_intravascular_coagulation	D004211	MeSH
DIS005546	Disseminated intravascular coagulation	http://en.wikipedia.org/wiki/Disseminated_intravascular_coagulation	D65	IDC-10
DIS005546	Disseminated intravascular coagulation	http://en.wikipedia.org/wiki/Disseminated_intravascular_coagulation	D65.	IDC-10
DIS005547	Mevalonate kinase deficiency	http://en.wikipedia.org/wiki/Mevalonate_kinase_deficiency	251170	OMIM
DIS005547	Mevalonate kinase deficiency	http://en.wikipedia.org/wiki/Mevalonate_kinase_deficiency	D054078	MeSH
DIS005548	Central retinal vein occlusion	http://en.wikipedia.org/wiki/Central_retinal_vein_occlusion	362.35	IDC-9
DIS005548	Central retinal vein occlusion	http://en.wikipedia.org/wiki/Central_retinal_vein_occlusion	7330	MedlinePlus
DIS005548	Central retinal vein occlusion	http://en.wikipedia.org/wiki/Central_retinal_vein_occlusion	798583	eMedicine
DIS005548	Central retinal vein occlusion	http://en.wikipedia.org/wiki/Central_retinal_vein_occlusion	D012170	MeSH
DIS005548	Central retinal vein occlusion	http://en.wikipedia.org/wiki/Central_retinal_vein_occlusion	H34.8	IDC-10
DIS005549	Hearing loss	http://en.wikipedia.org/wiki/Hearing_loss	3044	MedlinePlus
DIS005549	Hearing loss	http://en.wikipedia.org/wiki/Hearing_loss	389	IDC-9
DIS005549	Hearing loss	http://en.wikipedia.org/wiki/Hearing_loss	994159	eMedicine
DIS005549	Hearing loss	http://en.wikipedia.org/wiki/Hearing_loss	D034381	MeSH
DIS005549	Hearing loss	http://en.wikipedia.org/wiki/Hearing_loss	H90–H91	IDC-10
DIS005550	Neutral lipid storage disease	http://en.wikipedia.org/wiki/Neutral_lipid_storage_disease	275630	OMIM
DIS005550	Neutral lipid storage disease	http://en.wikipedia.org/wiki/Neutral_lipid_storage_disease	E75.5	IDC-10
DIS005551	Osteitis fibrosa cystica	http://en.wikipedia.org/wiki/Osteitis_fibrosa_cystica	1252	MedlinePlus
DIS005551	Osteitis fibrosa cystica	http://en.wikipedia.org/wiki/Osteitis_fibrosa_cystica	252.01	IDC-9
DIS005551	Osteitis fibrosa cystica	http://en.wikipedia.org/wiki/Osteitis_fibrosa_cystica	30721	DiseasesDB
DIS005551	Osteitis fibrosa cystica	http://en.wikipedia.org/wiki/Osteitis_fibrosa_cystica	603233	OMIM
DIS005551	Osteitis fibrosa cystica	http://en.wikipedia.org/wiki/Osteitis_fibrosa_cystica	D010002	MeSH
DIS005551	Osteitis fibrosa cystica	http://en.wikipedia.org/wiki/Osteitis_fibrosa_cystica	E21.0	IDC-10
DIS005552	Interstitial cystitis	http://en.wikipedia.org/wiki/Interstitial_cystitis	2866	eMedicine
DIS005552	Interstitial cystitis	http://en.wikipedia.org/wiki/Interstitial_cystitis	477	MedlinePlus
DIS005552	Interstitial cystitis	http://en.wikipedia.org/wiki/Interstitial_cystitis	595.1	IDC-9
DIS005552	Interstitial cystitis	http://en.wikipedia.org/wiki/Interstitial_cystitis	D018856	MeSH
DIS005552	Interstitial cystitis	http://en.wikipedia.org/wiki/Interstitial_cystitis	N30.1	IDC-10
DIS005553	Acne miliaris necrotica	http://en.wikipedia.org/wiki/Acne_miliaris_necrotica	706.0	IDC-9
DIS005553	Acne miliaris necrotica	http://en.wikipedia.org/wiki/Acne_miliaris_necrotica	L70.2	IDC-10
DIS005554	Periodontitis	http://en.wikipedia.org/wiki/Periodontitis	1059	MedlinePlus
DIS005554	Periodontitis	http://en.wikipedia.org/wiki/Periodontitis	D010518	MeSH
DIS005554	Periodontitis	http://en.wikipedia.org/wiki/Periodontitis	K05.4	IDC-10
DIS005555	Aortoenteric fistula	http://en.wikipedia.org/wiki/Aortoenteric_fistula	I77.2	IDC-10
DIS005555	Aortoenteric fistula	http://en.wikipedia.org/wiki/Aortoenteric_fistula	xxx	IDC-9
DIS005556	Maturity onset diabetes of the young	http://en.wikipedia.org/wiki/Maturity_onset_diabetes_of_the_young	606391	OMIM
DIS005556	Maturity onset diabetes of the young	http://en.wikipedia.org/wiki/Maturity_onset_diabetes_of_the_young	8330	DiseasesDB
DIS005556	Maturity onset diabetes of the young	http://en.wikipedia.org/wiki/Maturity_onset_diabetes_of_the_young	D003924	MeSH
DIS005557	Capgras delusion	http://en.wikipedia.org/wiki/Capgras_delusion	D002194	MeSH
DIS005558	Rat-bite fever	http://en.wikipedia.org/wiki/Rat-bite_fever	026	IDC-9
DIS005558	Rat-bite fever	http://en.wikipedia.org/wiki/Rat-bite_fever	1348	MedlinePlus
DIS005558	Rat-bite fever	http://en.wikipedia.org/wiki/Rat-bite_fever	A25	IDC-10
DIS005558	Rat-bite fever	http://en.wikipedia.org/wiki/Rat-bite_fever	A25.	IDC-10
DIS005558	Rat-bite fever	http://en.wikipedia.org/wiki/Rat-bite_fever	D011906	MeSH
DIS005559	MASA syndrome	http://en.wikipedia.org/wiki/MASA_syndrome	303350	OMIM
DIS005559	MASA syndrome	http://en.wikipedia.org/wiki/MASA_syndrome	C536029	MeSH
DIS005559	MASA syndrome	http://en.wikipedia.org/wiki/MASA_syndrome	G11.4	IDC-10
DIS005560	Cutaneous T cell lymphoma	http://en.wikipedia.org/wiki/Cutaneous_T_cell_lymphoma	202.1	IDC-9
DIS005560	Cutaneous T cell lymphoma	http://en.wikipedia.org/wiki/Cutaneous_T_cell_lymphoma	202.2	IDC-9
DIS005560	Cutaneous T cell lymphoma	http://en.wikipedia.org/wiki/Cutaneous_T_cell_lymphoma	3486	eMedicine
DIS005560	Cutaneous T cell lymphoma	http://en.wikipedia.org/wiki/Cutaneous_T_cell_lymphoma	C84.0	IDC-10
DIS005560	Cutaneous T cell lymphoma	http://en.wikipedia.org/wiki/Cutaneous_T_cell_lymphoma	C84.0,C84.1	IDC-10
DIS005560	Cutaneous T cell lymphoma	http://en.wikipedia.org/wiki/Cutaneous_T_cell_lymphoma	C84.1	IDC-10
DIS005560	Cutaneous T cell lymphoma	http://en.wikipedia.org/wiki/Cutaneous_T_cell_lymphoma	D016410	MeSH
DIS005561	Inborn errors of renal tubular transport	http://en.wikipedia.org/wiki/Inborn_errors_of_renal_tubular_transport	D015499	MeSH
DIS005562	Intermittent hydrarthrosis	http://en.wikipedia.org/wiki/Intermittent_hydrarthrosis	29890	DiseasesDB
DIS005562	Intermittent hydrarthrosis	http://en.wikipedia.org/wiki/Intermittent_hydrarthrosis	M12.4	IDC-10
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	1626	MedlinePlus
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	360.0	IDC-9
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	360.1	IDC-9
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	880	eMedicine
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	D009877	MeSH
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	H44.0	IDC-10
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	H44.0-H44.1	IDC-10
DIS005563	Endophthalmitis	http://en.wikipedia.org/wiki/Endophthalmitis	H44.1	IDC-10
DIS005564	High-altitude pulmonary edema	http://en.wikipedia.org/wiki/High-altitude_pulmonary_edema	993.2	IDC-9
DIS005564	High-altitude pulmonary edema	http://en.wikipedia.org/wiki/High-altitude_pulmonary_edema	T70.2	IDC-10
DIS005565	Aerosinusitis	http://en.wikipedia.org/wiki/Aerosinusitis	993.1	IDC-9
DIS005565	Aerosinusitis	http://en.wikipedia.org/wiki/Aerosinusitis	T70.1	IDC-10
DIS005566	Lateral meningocele syndrome	http://en.wikipedia.org/wiki/Lateral_meningocele_syndrome	130720	OMIM
DIS005566	Lateral meningocele syndrome	http://en.wikipedia.org/wiki/Lateral_meningocele_syndrome	Q87.5	IDC-10
DIS005567	Bandemia	http://en.wikipedia.org/wiki/Bandemia	288.66	IDC-9
DIS005567	Bandemia	http://en.wikipedia.org/wiki/Bandemia	D72825	IDC-10
DIS005568	Surface epithelial-stromal tumor	http://en.wikipedia.org/wiki/Surface_epithelial-stromal_tumor	183	IDC-9
DIS005568	Surface epithelial-stromal tumor	http://en.wikipedia.org/wiki/Surface_epithelial-stromal_tumor	220	IDC-9
DIS005568	Surface epithelial-stromal tumor	http://en.wikipedia.org/wiki/Surface_epithelial-stromal_tumor	C56,D27	IDC-10
DIS005569	Sheehan's syndrome	http://en.wikipedia.org/wiki/Sheehan's_syndrome	1175	MedlinePlus
DIS005569	Sheehan's syndrome	http://en.wikipedia.org/wiki/Sheehan's_syndrome	1914	eMedicine
DIS005569	Sheehan's syndrome	http://en.wikipedia.org/wiki/Sheehan's_syndrome	253.2	IDC-9
DIS005569	Sheehan's syndrome	http://en.wikipedia.org/wiki/Sheehan's_syndrome	D007018	MeSH
DIS005569	Sheehan's syndrome	http://en.wikipedia.org/wiki/Sheehan's_syndrome	E23.0	IDC-10
DIS005570	Gastroesophageal reflux disease	http://en.wikipedia.org/wiki/Gastroesophageal_reflux_disease	109350	OMIM
DIS005570	Gastroesophageal reflux disease	http://en.wikipedia.org/wiki/Gastroesophageal_reflux_disease	265	MedlinePlus
DIS005570	Gastroesophageal reflux disease	http://en.wikipedia.org/wiki/Gastroesophageal_reflux_disease	530.81	IDC-9
DIS005570	Gastroesophageal reflux disease	http://en.wikipedia.org/wiki/Gastroesophageal_reflux_disease	857	eMedicine
DIS005570	Gastroesophageal reflux disease	http://en.wikipedia.org/wiki/Gastroesophageal_reflux_disease	D005764	MeSH
DIS005570	Gastroesophageal reflux disease	http://en.wikipedia.org/wiki/Gastroesophageal_reflux_disease	K21	IDC-10
DIS005571	Mild cognitive impairment	http://en.wikipedia.org/wiki/Mild_cognitive_impairment	331.83	IDC-9
DIS005571	Mild cognitive impairment	http://en.wikipedia.org/wiki/Mild_cognitive_impairment	D060825	MeSH
DIS005571	Mild cognitive impairment	http://en.wikipedia.org/wiki/Mild_cognitive_impairment	F06.7	IDC-10
DIS005572	Swimmer's itch	http://en.wikipedia.org/wiki/Swimmer's_itch	120.3	IDC-9
DIS005572	Swimmer's itch	http://en.wikipedia.org/wiki/Swimmer's_itch	32723	DiseasesDB
DIS005572	Swimmer's itch	http://en.wikipedia.org/wiki/Swimmer's_itch	B65.3	IDC-10
DIS005573	Ramsay Hunt syndrome type 2	http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2	(ILDSB02.270), G53.0	IDC-10
DIS005573	Ramsay Hunt syndrome type 2	http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2	053.11	IDC-9
DIS005573	Ramsay Hunt syndrome type 2	http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2	1647	MedlinePlus
DIS005573	Ramsay Hunt syndrome type 2	http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2	420	eMedicine
DIS005573	Ramsay Hunt syndrome type 2	http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2	B02.2	IDC-10
DIS005573	Ramsay Hunt syndrome type 2	http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2	B02.2(ILDSB02.270), G53.0	IDC-10
DIS005573	Ramsay Hunt syndrome type 2	http://en.wikipedia.org/wiki/Ramsay_Hunt_syndrome_type_2	D016697	MeSH
DIS005574	Tapeworm infection	http://en.wikipedia.org/wiki/Tapeworm_infection	122	IDC-9
DIS005574	Tapeworm infection	http://en.wikipedia.org/wiki/Tapeworm_infection	123	IDC-9
DIS005574	Tapeworm infection	http://en.wikipedia.org/wiki/Tapeworm_infection	567	eMedicine
DIS005574	Tapeworm infection	http://en.wikipedia.org/wiki/Tapeworm_infection	B67-B71	IDC-10
DIS005574	Tapeworm infection	http://en.wikipedia.org/wiki/Tapeworm_infection	D002590	MeSH
DIS005575	Focal dermal hypoplasia	http://en.wikipedia.org/wiki/Focal_dermal_hypoplasia	155	eMedicine
DIS005575	Focal dermal hypoplasia	http://en.wikipedia.org/wiki/Focal_dermal_hypoplasia	305600	OMIM
DIS005575	Focal dermal hypoplasia	http://en.wikipedia.org/wiki/Focal_dermal_hypoplasia	759.89	IDC-9
DIS005575	Focal dermal hypoplasia	http://en.wikipedia.org/wiki/Focal_dermal_hypoplasia	D005489	MeSH
DIS005575	Focal dermal hypoplasia	http://en.wikipedia.org/wiki/Focal_dermal_hypoplasia	Q82.8	IDC-10
DIS005576	PANDAS	http://en.wikipedia.org/wiki/PANDAS	279.49	IDC-9
DIS005576	PANDAS	http://en.wikipedia.org/wiki/PANDAS	C537163	MeSH
DIS005576	PANDAS	http://en.wikipedia.org/wiki/PANDAS	D89.9	IDC-10
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	070.0	IDC-9
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	070.1	IDC-9
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	278	MedlinePlus
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	991	eMedicine
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	B15	IDC-10
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	B15.	IDC-10
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	D006506	MeSH
DIS005577	Hepatitis A	http://en.wikipedia.org/wiki/Hepatitis_A	ParseResult(991,None,None)	eMedicine
DIS005578	Acute myelomonocytic leukemia	http://en.wikipedia.org/wiki/Acute_myelomonocytic_leukemia	D015479	MeSH
DIS005579	Jervell and Lange-Nielsen syndrome	http://en.wikipedia.org/wiki/Jervell_and_Lange-Nielsen_syndrome	220400	OMIM
DIS005579	Jervell and Lange-Nielsen syndrome	http://en.wikipedia.org/wiki/Jervell_and_Lange-Nielsen_syndrome	426.82	IDC-9
DIS005579	Jervell and Lange-Nielsen syndrome	http://en.wikipedia.org/wiki/Jervell_and_Lange-Nielsen_syndrome	D029593	MeSH
DIS005579	Jervell and Lange-Nielsen syndrome	http://en.wikipedia.org/wiki/Jervell_and_Lange-Nielsen_syndrome	I45.8	IDC-10
DIS005580	Hypervitaminosis	http://en.wikipedia.org/wiki/Hypervitaminosis	278.2	IDC-9
DIS005580	Hypervitaminosis	http://en.wikipedia.org/wiki/Hypervitaminosis	278.4	IDC-9
DIS005580	Hypervitaminosis	http://en.wikipedia.org/wiki/Hypervitaminosis	E67.0-E67.3	IDC-10
DIS005581	Beta thalassemia	http://en.wikipedia.org/wiki/Beta_thalassemia	141900	OMIM
DIS005581	Beta thalassemia	http://en.wikipedia.org/wiki/Beta_thalassemia	199534	eMedicine
DIS005581	Beta thalassemia	http://en.wikipedia.org/wiki/Beta_thalassemia	282.44	IDC-9
DIS005581	Beta thalassemia	http://en.wikipedia.org/wiki/Beta_thalassemia	D017086	MeSH
DIS005581	Beta thalassemia	http://en.wikipedia.org/wiki/Beta_thalassemia	D56.1	IDC-10
DIS005581	Beta thalassemia	http://en.wikipedia.org/wiki/Beta_thalassemia	ParseResult(199534,None,None)	eMedicine
DIS005582	Transsexual	http://en.wikipedia.org/wiki/Transsexual	1527	MedlinePlus
DIS005582	Transsexual	http://en.wikipedia.org/wiki/Transsexual	D014189	MeSH
DIS005582	Transsexual	http://en.wikipedia.org/wiki/Transsexual	F64.0	IDC-10
DIS005583	Congenital stenosis of vena cava	http://en.wikipedia.org/wiki/Congenital_stenosis_of_vena_cava	747.49	IDC-9
DIS005583	Congenital stenosis of vena cava	http://en.wikipedia.org/wiki/Congenital_stenosis_of_vena_cava	Q26.0	IDC-10
DIS005584	Persistent left superior vena cava	http://en.wikipedia.org/wiki/Persistent_left_superior_vena_cava	747.49	IDC-9
DIS005584	Persistent left superior vena cava	http://en.wikipedia.org/wiki/Persistent_left_superior_vena_cava	Q26.1	IDC-10
DIS005585	Duct ectasia of breast	http://en.wikipedia.org/wiki/Duct_ectasia_of_breast	3994	DiseasesDB
DIS005585	Duct ectasia of breast	http://en.wikipedia.org/wiki/Duct_ectasia_of_breast	610.4	IDC-9
DIS005585	Duct ectasia of breast	http://en.wikipedia.org/wiki/Duct_ectasia_of_breast	N60.4	IDC-10
DIS005586	T-cell prolymphocytic leukemia	http://en.wikipedia.org/wiki/T-cell_prolymphocytic_leukemia	D015461	MeSH
DIS005587	Fetal distress	http://en.wikipedia.org/wiki/Fetal_distress	768.2	IDC-9
DIS005587	Fetal distress	http://en.wikipedia.org/wiki/Fetal_distress	768.4	IDC-9
DIS005587	Fetal distress	http://en.wikipedia.org/wiki/Fetal_distress	D005316	MeSH
DIS005587	Fetal distress	http://en.wikipedia.org/wiki/Fetal_distress	O68	IDC-10
DIS005587	Fetal distress	http://en.wikipedia.org/wiki/Fetal_distress	O68.	IDC-10
DIS005588	Agranulocytosis	http://en.wikipedia.org/wiki/Agranulocytosis	1295	MedlinePlus
DIS005588	Agranulocytosis	http://en.wikipedia.org/wiki/Agranulocytosis	288.0	IDC-9
DIS005588	Agranulocytosis	http://en.wikipedia.org/wiki/Agranulocytosis	D000380	MeSH
DIS005588	Agranulocytosis	http://en.wikipedia.org/wiki/Agranulocytosis	D70	IDC-10
DIS005588	Agranulocytosis	http://en.wikipedia.org/wiki/Agranulocytosis	D70.	IDC-10
DIS005589	Volvulus	http://en.wikipedia.org/wiki/Volvulus	2415	eMedicine
DIS005589	Volvulus	http://en.wikipedia.org/wiki/Volvulus	537.3	IDC-9
DIS005589	Volvulus	http://en.wikipedia.org/wiki/Volvulus	560.2	IDC-9
DIS005589	Volvulus	http://en.wikipedia.org/wiki/Volvulus	D045822	MeSH
DIS005589	Volvulus	http://en.wikipedia.org/wiki/Volvulus	K56.2	IDC-10
DIS005590	Microscopic colitis	http://en.wikipedia.org/wiki/Microscopic_colitis	1351	eMedicine
DIS005590	Microscopic colitis	http://en.wikipedia.org/wiki/Microscopic_colitis	558.9	IDC-9
DIS005590	Microscopic colitis	http://en.wikipedia.org/wiki/Microscopic_colitis	D046728	MeSH
DIS005590	Microscopic colitis	http://en.wikipedia.org/wiki/Microscopic_colitis	K52.8	IDC-10
DIS005591	3C syndrome	http://en.wikipedia.org/wiki/3C_syndrome	220210	OMIM
DIS005591	3C syndrome	http://en.wikipedia.org/wiki/3C_syndrome	Q87.0	IDC-10
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	1171678	eMedicine
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	188580	OMIM
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	29122	DiseasesDB
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	319	MedlinePlus
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	359.3	IDC-9
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	D020514	MeSH
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	G72.3	IDC-10
DIS005592	Thyrotoxic periodic paralysis	http://en.wikipedia.org/wiki/Thyrotoxic_periodic_paralysis	ParseResult(1171678,None,None)	eMedicine
DIS005593	Acute biphenotypic leukaemia	http://en.wikipedia.org/wiki/Acute_biphenotypic_leukaemia	D015456	MeSH
DIS005594	Acute basophilic leukemia	http://en.wikipedia.org/wiki/Acute_basophilic_leukemia	D015471	MeSH
DIS005595	Minimally differentiated acute myeloblastic leukemia	http://en.wikipedia.org/wiki/Minimally_differentiated_acute_myeloblastic_leukemia	D015470	MeSH
DIS005596	Hypoplastic left heart syndrome	http://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome	1106	MedlinePlus
DIS005596	Hypoplastic left heart syndrome	http://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome	1131	eMedicine
DIS005596	Hypoplastic left heart syndrome	http://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome	241550	OMIM
DIS005596	Hypoplastic left heart syndrome	http://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome	746.7	IDC-9
DIS005596	Hypoplastic left heart syndrome	http://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome	Q23.4	IDC-10
DIS005597	Caput succedaneum	http://en.wikipedia.org/wiki/Caput_succedaneum	1587	MedlinePlus
DIS005597	Caput succedaneum	http://en.wikipedia.org/wiki/Caput_succedaneum	767.1	IDC-9
DIS005597	Caput succedaneum	http://en.wikipedia.org/wiki/Caput_succedaneum	P12	IDC-10
DIS005597	Caput succedaneum	http://en.wikipedia.org/wiki/Caput_succedaneum	P12.	IDC-10
DIS005598	Fat embolism	http://en.wikipedia.org/wiki/Fat_embolism	652	eMedicine
DIS005598	Fat embolism	http://en.wikipedia.org/wiki/Fat_embolism	673.8	IDC-9
DIS005598	Fat embolism	http://en.wikipedia.org/wiki/Fat_embolism	958.1	IDC-9
DIS005598	Fat embolism	http://en.wikipedia.org/wiki/Fat_embolism	D004620	MeSH
DIS005598	Fat embolism	http://en.wikipedia.org/wiki/Fat_embolism	O88.8	IDC-10
DIS005598	Fat embolism	http://en.wikipedia.org/wiki/Fat_embolism	O88.8,T79.1	IDC-10
DIS005598	Fat embolism	http://en.wikipedia.org/wiki/Fat_embolism	T79.1	IDC-10
DIS005599	Systemic primary carnitine deficiency	http://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency	212140	OMIM
DIS005599	Systemic primary carnitine deficiency	http://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency	277.81	IDC-9
DIS005599	Systemic primary carnitine deficiency	http://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency	321	eMedicine
DIS005599	Systemic primary carnitine deficiency	http://en.wikipedia.org/wiki/Systemic_primary_carnitine_deficiency	E71.3	IDC-10
DIS005600	Ornithine transcarbamylase deficiency	http://en.wikipedia.org/wiki/Ornithine_transcarbamylase_deficiency	270.6	IDC-9
DIS005600	Ornithine transcarbamylase deficiency	http://en.wikipedia.org/wiki/Ornithine_transcarbamylase_deficiency	2744	eMedicine
DIS005600	Ornithine transcarbamylase deficiency	http://en.wikipedia.org/wiki/Ornithine_transcarbamylase_deficiency	311250	OMIM
DIS005600	Ornithine transcarbamylase deficiency	http://en.wikipedia.org/wiki/Ornithine_transcarbamylase_deficiency	372	MedlinePlus
DIS005600	Ornithine transcarbamylase deficiency	http://en.wikipedia.org/wiki/Ornithine_transcarbamylase_deficiency	D020163	MeSH
DIS005600	Ornithine transcarbamylase deficiency	http://en.wikipedia.org/wiki/Ornithine_transcarbamylase_deficiency	E72.4	IDC-10
DIS005601	Connective tissue nevus	http://en.wikipedia.org/wiki/Connective_tissue_nevus	1056490	eMedicine
DIS005602	Cyclic nucleotide–gated ion channel	http://en.wikipedia.org/wiki/Cyclic_nucleotide–gated_ion_channel	268000	OMIM
DIS005602	Cyclic nucleotide–gated ion channel	http://en.wikipedia.org/wiki/Cyclic_nucleotide–gated_ion_channel	362.74	IDC-9
DIS005602	Cyclic nucleotide–gated ion channel	http://en.wikipedia.org/wiki/Cyclic_nucleotide–gated_ion_channel	D012174	MeSH
DIS005602	Cyclic nucleotide–gated ion channel	http://en.wikipedia.org/wiki/Cyclic_nucleotide–gated_ion_channel	H35.5	IDC-10
DIS005603	Accelerated phase chronic myelogenous leukemia	http://en.wikipedia.org/wiki/Accelerated_phase_chronic_myelogenous_leukemia	D015465	MeSH
DIS005604	Bipolar disorder not otherwise specified	http://en.wikipedia.org/wiki/Bipolar_disorder_not_otherwise_specified	296.8	IDC-9
DIS005604	Bipolar disorder not otherwise specified	http://en.wikipedia.org/wiki/Bipolar_disorder_not_otherwise_specified	f31.9	IDC-10
DIS005605	Middle cerebral artery syndrome	http://en.wikipedia.org/wiki/Middle_cerebral_artery_syndrome	77	eMedicine
DIS005605	Middle cerebral artery syndrome	http://en.wikipedia.org/wiki/Middle_cerebral_artery_syndrome	D020244	MeSH
DIS005605	Middle cerebral artery syndrome	http://en.wikipedia.org/wiki/Middle_cerebral_artery_syndrome	G46.0	IDC-10
DIS005606	Aortic dissection	http://en.wikipedia.org/wiki/Aortic_dissection	181	MedlinePlus
DIS005606	Aortic dissection	http://en.wikipedia.org/wiki/Aortic_dissection	28	eMedicine
DIS005606	Aortic dissection	http://en.wikipedia.org/wiki/Aortic_dissection	441.0	IDC-9
DIS005606	Aortic dissection	http://en.wikipedia.org/wiki/Aortic_dissection	607086	OMIM
DIS005606	Aortic dissection	http://en.wikipedia.org/wiki/Aortic_dissection	I71.0	IDC-10
DIS005607	Priapism	http://en.wikipedia.org/wiki/Priapism	1908	eMedicine
DIS005607	Priapism	http://en.wikipedia.org/wiki/Priapism	607.3	IDC-9
DIS005607	Priapism	http://en.wikipedia.org/wiki/Priapism	D011317	MeSH
DIS005607	Priapism	http://en.wikipedia.org/wiki/Priapism	N48.3	IDC-10
DIS005608	Human cytomegalovirus	http://en.wikipedia.org/wiki/Human_cytomegalovirus	078.5	IDC-9
DIS005608	Human cytomegalovirus	http://en.wikipedia.org/wiki/Human_cytomegalovirus	B25	IDC-10
DIS005608	Human cytomegalovirus	http://en.wikipedia.org/wiki/Human_cytomegalovirus	D003586	MeSH
DIS005609	Urinary bladder neck obstruction	http://en.wikipedia.org/wiki/Urinary_bladder_neck_obstruction	N32.0	IDC-10
DIS005610	Erectile dysfunction	http://en.wikipedia.org/wiki/Erectile_dysfunction	302.72	IDC-9
DIS005610	Erectile dysfunction	http://en.wikipedia.org/wiki/Erectile_dysfunction	3023	eMedicine
